ZCR,RMS,Centroide,Ancho_Banda,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20,Etiqueta
0.2856899527616279,0.017484229,2733.103848906639,2026.97148939839,-542.14374,39.80511,-14.417289,15.395653,-0.86476046,-14.152344,-1.6122211,-7.255143,-3.0029979,-4.9633503,-7.3773727,-4.1087084,-8.224329,-5.491658,-10.520977,-5.887333,-7.3631253,-4.0323715,-7.096893,-1.5398607,berenjena
0.28895089285714287,0.017289538,2746.263677810169,2034.391699982255,-533.2055,37.58677,-14.500686,14.51459,-1.196765,-14.006317,-1.9338536,-7.3438067,-2.6312623,-4.6696124,-6.9719877,-3.840806,-7.824933,-5.390533,-10.189885,-5.711516,-7.049064,-4.1522527,-6.142546,-1.1276966,berenjena
0.3988738364361702,0.036284745,3425.8361404366738,2141.767346410122,-255.51219,16.388445,-5.493888,11.036277,-1.5124369,-9.180057,-0.57749325,-3.3334162,-2.2463377,-1.1558089,-4.826143,-1.7117786,-3.7134051,-4.307421,-4.4173875,-3.7966,-2.5242069,-2.0974483,-2.6547441,-0.50454104,berenjena
0.25001038896276595,0.022233302,2605.0032964766356,2005.636726282021,-499.37546,37.713467,-12.456339,15.100669,-8.441973,-8.464006,-0.121126175,-8.722682,-3.4685163,-8.217467,-8.396779,-5.8823714,-11.263499,-7.695411,-9.38019,-5.0650253,-5.9160213,-3.8462236,-2.2611225,-1.9327961,berenjena
0.24395881815159576,0.023095595,2344.3677425166034,1808.4704886099248,-486.75623,45.062183,-15.999329,15.385832,1.3133513,-8.347242,-5.3218102,0.8666079,-9.109166,3.48758,-8.841205,-2.2870078,-5.2193623,-3.8240638,-6.7101626,-5.8939,-8.085395,-4.975673,-5.303531,-5.874587,berenjena
0.2565463753633721,0.021876032,2641.796482711757,2026.3314629466802,-505.7672,43.351254,-12.03343,14.304749,-2.0518022,-10.987485,0.07066077,-5.248801,-4.9930058,-2.2193878,-9.411661,-3.0933197,-8.344821,-7.056321,-9.119003,-7.233133,-6.5387135,-4.48168,-6.415571,-1.6766471,berenjena
0.260453869047619,0.022943703,2671.079923477083,2038.086867209724,-483.75027,38.030968,-13.034426,13.85529,-2.1892676,-11.16649,0.35402933,-5.1585193,-4.6933546,-2.61972,-8.790046,-2.53551,-7.954338,-6.4053082,-8.603683,-6.6223536,-6.0829544,-4.1875257,-5.8095512,-1.2760857,berenjena
0.3994140625,0.027942795,3451.9336719537528,2159.1840129405887,-257.76758,16.462824,-6.8909388,11.226207,-0.4995857,-10.146833,-1.6868031,-4.0060344,-2.5210447,-1.4306824,-4.628015,-1.9181706,-2.6449497,-3.260807,-4.026733,-3.6685107,-1.8575016,-4.6659265,-2.1701546,0.08782397,berenjena
0.30621467752659576,0.016609674,2786.2567770324795,1965.7927947752967,-531.5852,36.543137,-19.256989,19.429176,-14.531276,-13.390615,-4.809368,-10.381918,-4.0324283,-8.828806,-5.8791265,-5.272971,-8.848913,-7.3555274,-10.086014,-4.1234803,-7.0201087,-5.043546,-0.48454815,-3.2935064,berenjena
0.29367000498670215,0.016682094,2518.2294899113276,1797.715027278568,-547.4635,52.34865,-24.177101,19.76308,1.049812,-11.01708,-7.738237,-1.3568021,-10.850093,2.5641072,-11.586633,-0.059452627,-7.4360456,-2.227129,-6.401586,-6.084398,-8.959329,-2.410194,-8.102261,-7.746115,berenjena
0.3108761809593023,0.016979601,2824.7816323609118,1999.5756375261346,-537.2092,42.338917,-19.48051,18.998363,-4.166786,-16.1225,-2.7262235,-9.505278,-4.5472517,-4.581469,-8.435723,-1.7440418,-7.0237265,-5.036477,-9.370332,-6.666742,-4.787865,-6.44198,-8.40903,0.16688281,berenjena
0.3165922619047619,0.016704667,2853.673887406707,1997.1107706035234,-538.44586,40.960663,-19.594124,17.970097,-4.189771,-15.640525,-2.6175058,-9.391446,-4.55558,-4.5861487,-7.6490965,-1.9815791,-7.3314548,-4.2484016,-8.820572,-6.917034,-5.396867,-6.6913276,-8.048771,0.2966574,berenjena
0.3945883892952128,0.027992167,3423.883977112479,2156.143821566717,-256.26886,17.216103,-7.479248,11.561215,0.6577663,-10.166176,-1.6093762,-2.3428762,-2.6328704,-1.6282337,-3.0148187,-1.1114564,-2.7851114,-3.4493237,-4.982648,-3.0573552,-1.9867456,-3.8251317,-1.0512627,-0.112128675,berenjena
0.2981943982712766,0.016866045,2718.188998124933,1898.0026732167437,-534.81134,41.589417,-19.541285,18.49192,-13.594192,-12.452932,-1.9955974,-9.327271,-5.5656734,-9.726817,-4.7225266,-6.007669,-9.828576,-7.433039,-10.055629,-4.3209863,-8.7132,-3.4620948,-3.555068,-3.5555377,berenjena
0.2835979055851064,0.01654511,2443.3730024463225,1723.9039903372004,-532.8016,54.014015,-24.000595,18.827293,0.6785345,-11.381305,-7.6445436,-0.26101744,-10.589078,0.45300296,-13.39261,-0.09783501,-6.752793,-2.3384378,-6.964492,-7.444848,-7.2199774,-4.509573,-8.207724,-4.4253426,berenjena
0.2920262536337209,0.016715262,2714.706116800311,1900.8748420774616,-536.8103,46.9892,-20.307743,17.561226,-4.044522,-14.896438,-0.3852036,-6.851371,-5.46739,-6.4844327,-8.463581,-1.2318991,-8.277497,-4.9620275,-10.425798,-6.3583837,-5.9872694,-7.222711,-6.2722254,-3.332763,berenjena
0.29544270833333336,0.016469104,2706.1452043780637,1907.6764908709172,-539.11743,47.29641,-19.681946,17.303354,-3.792023,-15.330716,-0.8759272,-7.4049125,-5.814093,-6.725617,-8.59561,-1.8241671,-8.806205,-5.544669,-11.100406,-6.8284006,-6.245052,-6.724723,-5.2982492,-2.9177582,berenjena
0.4099640541888298,0.03295682,3483.7210399270352,2140.42320154116,-252.32472,15.7430315,-8.405655,12.671459,-0.6226026,-11.162387,-0.8578123,-4.186701,-2.9606333,-1.1140594,-3.9531493,-1.9505742,-2.0442228,-2.5003753,-5.0927415,-3.530749,-2.0816722,-4.1668935,-1.783586,-0.16734967,berenjena
0.2535893866356383,0.020060776,2570.8306945453432,1982.339172980482,-510.8123,40.331997,-14.604046,19.26317,-12.494352,-13.277727,-2.610067,-10.96274,-2.8060958,-7.9889073,-6.201518,-5.3251085,-9.733968,-10.153959,-11.399892,-5.935648,-10.139424,-3.0961423,-1.8636081,-4.715826,berenjena
0.23990192819148937,0.02034996,2304.86073271488,1799.3631758816728,-517.93115,53.744602,-20.021818,21.057562,2.250397,-10.724107,-8.649735,-1.4308583,-12.784779,4.003275,-11.20174,-0.041870654,-6.2350216,-0.24538925,-7.4983354,-7.6894555,-8.098375,-5.814237,-12.043171,-6.9515777,berenjena
0.2604639807412791,0.019885333,2619.8805212463826,2019.3368918735268,-516.90436,45.689735,-15.107776,19.34368,-2.4215317,-15.87036,-2.1833274,-9.653359,-4.6832194,-3.268865,-9.044187,-2.3670387,-6.7201614,-4.8606853,-10.192304,-5.819587,-6.25934,-9.104388,-6.272079,-1.2947944,berenjena
0.25879836309523807,0.019146318,2619.674981793508,2024.2859193441693,-509.36832,42.85572,-15.288812,17.683617,-2.9162593,-15.911642,-2.021949,-9.527976,-4.6675673,-2.3218412,-7.320846,-1.3980814,-5.9066916,-4.268396,-10.59521,-6.4847703,-7.5825677,-9.676412,-5.8314314,-1.4195358,berenjena
0.3826047207446808,0.0376831,3342.7858494978336,2142.7387285385726,-252.1544,18.75958,-5.234114,14.006162,0.90821666,-10.777566,-2.9988298,-4.577778,-2.5316823,-1.8573775,-4.5811,-2.959477,-3.834962,-4.00734,-4.177778,-2.8132718,-3.9026966,-5.5054326,-2.6300306,-2.0241544,berenjena
0.24827543218085107,0.022895155,2514.776619509618,1920.1315014033419,-492.51962,44.729717,-14.460174,21.450573,-11.858812,-14.323163,-4.120037,-10.933907,-2.1037312,-9.452928,-7.452879,-8.128122,-10.332529,-8.489773,-10.451268,-5.1023803,-9.833526,-1.9671034,-2.3759003,-4.4599876,berenjena
0.24075901761968085,0.024295233,2245.932092300011,1725.0053623287668,-497.89453,56.89996,-18.802252,21.674252,5.5346966,-10.479045,-7.899971,-3.1486173,-11.324061,4.1407275,-10.388228,-0.5819904,-8.643991,-3.6140218,-7.904452,-8.17403,-6.6870284,-6.2210584,-10.892265,-5.370547,berenjena
0.24841592478197674,0.024374466,2525.9549245985927,1937.932320635393,-487.3977,47.369015,-15.094454,20.539669,-0.92332876,-16.5379,-3.4436026,-10.775656,-4.6335363,-4.3180485,-8.991221,-4.103534,-10.320342,-5.9780626,-11.029614,-6.776296,-7.613559,-9.0745,-4.593672,-1.611148,berenjena
0.24527529761904762,0.024565274,2518.9808161394067,1951.836412288076,-486.44226,46.530613,-14.303387,20.164148,-1.0413227,-16.484222,-2.9674792,-9.7387295,-3.3768077,-3.6500554,-8.9522,-4.343333,-10.058362,-5.40435,-10.501815,-6.636179,-7.957012,-9.089986,-4.2968125,-1.598398,berenjena
0.41304438164893614,0.030255394,3506.382402338995,2161.372838792192,-259.4578,14.808652,-6.4666123,9.603342,-1.7293441,-9.227261,-2.0440173,-3.295623,-2.5240073,-1.8067281,-3.4137006,-2.7943337,-2.1932209,-2.0500517,-3.8844821,-2.0046537,-2.1569698,-3.5083656,-2.0808525,-1.0282131,berenjena
0.26844560339095747,0.018046163,2656.0124651059355,2004.1517750676226,-537.94293,37.634224,-14.380614,16.118404,-11.27013,-11.164846,-2.099285,-6.5237336,-2.7766721,-7.846861,-7.142708,-7.2150846,-7.5500736,-8.2185545,-7.5583405,-5.2129254,-6.6119857,-3.5682068,-2.46955,-3.610997,berenjena
0.2561970162898936,0.018284751,2396.817398467174,1819.5196371648926,-540.81793,48.868134,-17.866268,17.658949,2.2855802,-9.256084,-7.1044383,-1.9763236,-7.6300087,2.719763,-7.24127,-1.2505276,-7.507271,-2.5144627,-7.4101524,-6.743675,-6.6681557,-4.899191,-6.949,-5.4902787,berenjena
0.2654717023982558,0.018315509,2709.5539417744235,2055.4096686189982,-534.7827,40.73214,-14.561995,16.528048,-3.2004654,-13.454514,-2.7659724,-6.4627147,-2.9747078,-3.4707444,-7.127816,-4.1040397,-6.796007,-5.2393765,-9.773846,-5.449678,-6.7762175,-5.8433056,-5.5925245,-1.6067046,berenjena
0.2693126860119048,0.018898137,2730.8107142286485,2059.393155280653,-537.56067,40.00432,-14.705457,16.41858,-2.9169428,-13.297187,-2.9240263,-6.3708467,-3.0477304,-3.717206,-7.3497915,-4.580198,-7.4783835,-5.3667235,-9.754949,-5.273926,-6.4121914,-5.8518224,-5.3121915,-1.5632539,berenjena
0.39859333444148937,0.028302241,3457.177258831309,2152.514273091838,-256.18973,15.721742,-7.830813,11.5312395,-0.48814818,-9.651187,-1.7078246,-3.8555417,-2.5394979,-1.8441256,-4.9442306,-2.7023199,-2.9470923,-2.9071832,-4.3517957,-3.0835078,-2.5842443,-4.610129,-1.6635343,-0.57815784,berenjena
0.25745927526595747,0.017736541,2555.5179990408124,1944.1727302390275,-537.39044,44.732983,-17.503437,21.383419,-12.584613,-14.105727,-5.32166,-10.307229,-2.9619381,-7.6572924,-6.2432,-7.564941,-9.125642,-8.878661,-10.218644,-5.946063,-8.345908,-2.457208,-2.0906994,-5.052975,berenjena
0.24945977393617022,0.01767522,2315.817264515219,1770.528297513311,-537.55396,55.47943,-23.402514,20.432978,3.6044042,-10.920916,-8.489041,-5.2442846,-11.93118,0.88512886,-9.950505,-0.6481479,-7.7890553,-3.6667717,-7.5522733,-7.9635067,-6.837218,-5.994913,-9.770165,-5.95557,berenjena
0.25732421875,0.01735364,2603.3870139276964,1970.4510059570798,-533.27277,47.251266,-19.704897,20.48955,-2.882873,-15.728262,-3.7035842,-9.814402,-5.445586,-4.547482,-8.480289,-3.4795687,-8.46262,-5.349584,-10.164977,-6.759383,-7.303953,-8.210635,-4.9588337,-0.9340012,berenjena
0.2546084449404762,0.016804911,2593.4378021175,1978.9956199346864,-540.2813,48.740986,-18.285707,20.844978,-2.412642,-15.088968,-3.6979487,-10.119008,-5.543686,-4.052378,-7.869183,-4.055224,-9.726643,-5.038258,-10.463494,-7.0504127,-8.385057,-8.488669,-5.3134184,-0.9201804,berenjena
0.4041774019281915,0.032864794,3460.687645729938,2133.541202701916,-253.30486,15.42096,-8.586722,12.512056,0.2911448,-10.595264,-2.6041162,-3.8332715,-2.5062397,-1.3518312,-4.6769648,-2.8108537,-2.5619764,-3.2976508,-3.8237739,-2.2514257,-2.7625043,-4.4805455,-1.2050151,-0.4601007,berenjena
0.25108564660904253,0.020729447,2553.9026259211364,1960.6207029499383,-512.9288,40.49727,-16.177355,20.697096,-12.89993,-17.751408,-6.905279,-10.910605,-2.312463,-7.4590025,-5.7625513,-6.901265,-9.043905,-10.351119,-10.140357,-5.9460883,-9.913323,-1.9720007,-1.969237,-4.4114304,berenjena
0.23785010804521275,0.020183397,2281.8500507742688,1770.5342245108852,-518.969,54.898823,-21.806444,22.161993,3.6954093,-11.532868,-11.777846,-5.230909,-13.724698,2.2398002,-10.265549,-0.17328672,-7.607579,-0.8542501,-7.495846,-8.082496,-5.792631,-6.2483974,-10.5888195,-6.9933095,berenjena
0.24786518895348839,0.01981156,2568.021761699124,1980.3379435574102,-523.57935,48.097385,-17.170616,20.974379,-1.4391687,-18.299665,-7.0903935,-11.323768,-6.1188545,-3.9332979,-7.718131,-2.1075728,-6.9874444,-4.302767,-12.190767,-5.901384,-8.934222,-9.660213,-6.2676044,-1.5463456,berenjena
0.2474702380952381,0.020885402,2562.1760584771705,1978.858771649686,-509.00226,43.50936,-17.117159,19.996601,-2.0315292,-17.236622,-6.5007963,-10.691049,-5.9003015,-3.9529893,-8.13461,-2.875689,-7.4158397,-4.7785683,-11.761505,-5.3211136,-8.232251,-9.265902,-5.6597033,-1.7071943,berenjena
0.3999231216755319,0.031194871,3467.5860452003676,2147.2700955659516,-255.94429,15.784389,-7.5600653,12.293537,-0.11230244,-10.1221285,-2.2095122,-3.6626391,-2.0199704,-1.3990806,-3.3393161,-1.3935968,-1.7142335,-2.3255272,-3.6217775,-2.7195108,-2.0099804,-3.896407,-1.3623236,-1.0157548,berenjena
0.26356279089095747,0.018997183,2602.693406512747,1936.4668331047546,-517.27625,40.911232,-17.95083,18.36856,-12.056716,-13.195187,-5.9364963,-8.905818,-1.8460252,-8.65406,-6.378844,-6.3061805,-10.399937,-8.516651,-10.416867,-5.0711126,-7.4914694,-3.0379426,-1.6877508,-5.2255197,berenjena
0.23540870179521275,0.019152401,2297.094077335499,1757.3260540853819,-525.9504,56.332417,-21.246601,19.66617,3.6474009,-8.088046,-7.5194974,-3.8245027,-9.570144,3.8505096,-9.213833,-0.56265384,-7.0210247,-3.913804,-7.9917245,-7.2581515,-8.150363,-5.2812986,-9.831278,-6.7462234,berenjena
0.25439453125,0.019892398,2592.7398354362012,1962.0401257845967,-506.28207,44.20685,-18.471344,17.970366,-1.9846245,-13.4358225,-4.06861,-9.479488,-3.0291986,-3.6309893,-8.723307,-2.5574718,-7.660791,-6.0322003,-9.9486685,-7.3962355,-6.5307097,-7.898233,-5.538861,-0.74924463,berenjena
0.24381975446428572,0.019522062,2567.6361596652796,1966.5529707374467,-500.60803,42.13988,-17.377724,17.45819,-1.9593424,-13.201099,-4.1551046,-8.597397,-2.307548,-3.5809617,-7.876075,-2.6012013,-8.020139,-6.080921,-10.361719,-7.889731,-7.133924,-7.9165516,-5.510626,-1.1602626,berenjena
0.42650328291223405,0.01987144,3569.533057852492,2215.640875843654,-272.85498,14.072108,-3.875887,1.2472851,-3.4338202,-6.0465307,-0.4282284,-2.2234743,-2.320775,-0.5401776,-1.0338967,-0.91208065,-0.99580294,-2.8698587,-1.7514551,-1.3618857,-1.6548328,-1.0110508,-0.725892,-0.09877572,camote
0.31141954787234044,0.011199714,2836.2882254660844,2015.8581351190746,-573.1878,35.571083,-17.520754,9.220859,-12.5163,-7.0868263,-1.9502428,-8.100223,-2.2042072,-6.780168,-5.6135435,-4.769235,-8.191011,-4.490158,-5.3804054,-3.8491158,-3.9680269,-3.8434472,-2.9048138,-2.4826698,camote
0.30143056017287234,0.011006222,2638.860284767206,1847.3974532767284,-581.0975,46.943874,-18.574755,9.350362,-2.8097632,-10.680179,-3.047672,-2.7565289,-7.429109,0.6093781,-7.573655,-2.3083994,-3.7489367,-4.6185117,-5.891968,-4.9319706,-5.3678226,-3.5766482,-3.5497427,-4.954987,camote
0.3126476199127907,0.012074863,2877.856179515111,2006.8799771371996,-564.7823,39.933937,-17.565216,9.227502,-6.678077,-10.29022,-1.1215951,-7.093887,-3.298454,-2.591874,-6.6837177,-1.7421712,-6.584665,-5.60847,-5.5906615,-4.2899017,-3.9226024,-3.12882,-5.0248327,-2.3688612,camote
0.31426246279761905,0.010902566,2869.976764797903,2013.9075968797638,-575.7006,39.86167,-17.05638,9.317925,-6.938793,-10.0071,-0.3876927,-6.903483,-3.9744365,-3.032905,-6.9446445,-1.4827503,-6.4008923,-5.3080096,-5.3906727,-4.0489616,-4.3272963,-3.2567842,-5.172655,-2.1450286,camote
0.42096596575797873,0.024882521,3534.7460532745804,2199.7619032229586,-270.90887,16.852139,-2.9174654,-0.16595615,-2.8498516,-4.491067,0.67226136,-2.8982105,-4.1253166,-1.0470936,-2.1278505,-2.452851,-1.6605278,-3.25085,-3.9780684,-2.6582053,-2.5146618,-1.5187072,0.33660743,-0.2983373,camote
0.27594124002659576,0.014746497,2623.5018889518924,1969.1830516346072,-552.6624,50.109447,-15.82436,4.2835116,-10.227151,-6.8600307,-3.312097,-9.602667,-2.3548608,-4.3775764,-6.0016265,-2.7941349,-6.6735086,-6.2334843,-11.748457,-4.912395,-5.6606646,-3.1570306,-5.0247917,-5.159834,camote
0.24932471742021275,0.014013621,2339.5430533719245,1782.906676403723,-570.8835,65.41245,-11.480109,6.7693467,-2.6797123,-7.0562086,-2.7514398,-1.8665843,-8.678773,1.5266831,-4.645305,-2.8265202,-4.1887074,-4.167095,-0.67331684,-6.0480547,-7.835415,-7.5957007,-8.367162,-3.7938862,camote
0.27460142623546513,0.013901256,2673.329032921902,2005.5146885966449,-554.0297,55.336853,-13.998271,4.9874053,-5.5138745,-8.123478,-1.578774,-7.3037047,-5.46887,-0.55229294,-6.880369,-2.5191114,-5.27859,-2.0138297,-5.9239545,-8.715982,-6.3791056,-6.6001177,-2.8235507,-3.6569295,camote
0.2743443080357143,0.013834249,2677.656601269071,2005.623112749861,-557.91986,55.17158,-12.646382,5.468338,-5.3503385,-7.564833,-0.88927007,-6.997981,-6.0159583,-1.2076155,-7.048784,-2.3392396,-5.457414,-2.8890212,-7.009019,-9.422097,-6.106446,-5.771839,-2.680863,-4.0235653,camote
0.4331262466755319,0.02531696,3585.9152824467437,2182.2088761150094,-268.72632,12.760042,-4.335353,4.448822,-2.7850313,-5.3495455,1.0137534,-2.0979054,-2.8244865,-0.9634684,-2.7734401,-1.7477757,-1.0826155,-2.5259576,-2.9756863,-1.6423846,-1.6085004,-1.5100038,-1.569752,-0.5127843,camote
0.2897741439494681,0.014779628,2847.727009344377,2088.7414731313434,-562.7247,30.393593,-11.144915,8.601229,-9.810679,-6.0200925,0.055491213,-6.379526,-3.5246341,-5.8403754,-6.511528,-3.704413,-6.287806,-6.144012,-5.2270164,-4.5346456,-6.0775805,-4.8623843,-2.8735292,-4.5673537,camote
0.28593542220744683,0.01397769,2595.186864890912,1895.442536857965,-566.285,39.95545,-14.263179,11.517755,-2.7354846,-7.047724,-5.164184,1.520076,-7.483531,1.5905336,-6.6032157,-2.6797752,-5.0016,-1.629043,-6.4328375,-4.3132854,-4.53859,-2.8817172,-5.088109,-4.7596216,camote
0.30726517078488375,0.013866055,2931.6575409307443,2121.3617766547773,-542.62164,31.183304,-12.698102,8.255328,-5.6841364,-8.6054125,-0.1656638,-3.4417703,-4.3521075,-2.1242054,-7.0500484,-3.2701213,-4.6936555,-4.6658816,-6.3932295,-2.96564,-4.237784,-3.479084,-5.0313764,-1.4587798,camote
0.29223400297619045,0.015338718,2917.2911569460766,2133.3741908696,-550.07214,32.452507,-10.891858,9.661556,-5.511329,-8.375619,0.20992237,-3.6386902,-4.5665326,-2.3414655,-7.106397,-3.194024,-4.858875,-4.82165,-6.852024,-3.5639427,-4.911671,-4.3694477,-5.2423263,-1.443055,camote
0.4271006482712766,0.026446167,3573.892793037835,2193.673915479664,-266.28217,14.449592,-4.166974,3.6720185,-2.8836231,-4.9621615,0.2956521,-4.548161,-3.4386222,-0.30749166,-2.25077,-1.5841922,-1.2434622,-3.8064883,-3.6791012,-2.077855,-2.0327685,-1.4106692,-2.093682,-1.3485906,camote
0.281244805518617,0.015264073,2792.9576575364486,2126.7468864651923,-537.87805,33.30087,-8.669677,6.4335117,-9.440242,-7.0133233,-4.12327,-8.96051,-2.8766572,-3.664521,-7.02235,-5.920837,-7.5528994,-9.025021,-5.709935,-4.3942623,-5.982625,-3.4211006,-3.293622,-1.3334029,camote
0.2554697888962766,0.014816877,2483.010610061747,1917.1032145431584,-544.25287,45.649944,-8.998687,11.730403,-3.8035836,-4.0783415,-5.5262356,-0.6388487,-11.279121,1.6623489,-5.463203,-0.986719,-6.3336196,-0.7674392,-8.301322,-6.69041,-5.9463973,-5.015831,-4.2797346,-6.7672443,camote
0.28953374818313954,0.01606545,2875.153026052068,2157.070726333113,-517.2646,33.025795,-9.61827,6.7759657,-5.804024,-8.231322,-2.3871336,-6.261351,-5.4309955,0.019681148,-4.911662,-3.388888,-4.4978337,-4.6332498,-9.755617,-3.1647432,-5.847231,-3.3499699,-6.132682,-1.7458311,camote
0.27967354910714287,0.016210228,2846.4392055002745,2160.193895892724,-527.9398,34.578255,-8.269129,7.2433834,-5.745967,-7.3954563,-1.9482244,-6.002784,-5.1719384,-0.07256789,-5.493586,-3.6456325,-5.709016,-5.722561,-10.255224,-3.553719,-6.3016667,-3.5357928,-6.3858294,-2.5028434,camote
0.4257085272606383,0.020814696,3586.5837226565845,2213.926302247701,-271.38922,13.274456,-2.8138418,3.639075,-3.517589,-5.0427456,1.0238267,-2.3780966,-2.0251045,-0.6664164,-1.2126049,-0.9812368,-2.0401232,-2.0533233,-2.7255871,-2.8361208,-1.4222193,-1.992394,-1.6585299,-0.24880408,camote
0.2117945894281915,0.011879655,2392.394349974109,2055.455180201233,-559.77545,40.380108,-7.069225,5.985535,-14.492564,-8.285403,-1.7704804,-4.2267127,-2.3505783,-4.560298,-5.7512193,-8.75269,-9.443339,-9.371073,-8.431865,-5.264901,-4.3225718,-4.4705887,-3.2810285,-5.2869377,camote
0.19755132147606383,0.012505037,2161.863777834754,1887.3102985301582,-557.8301,48.738285,-7.34345,11.493738,-5.8754864,-9.5348215,-7.020115,-0.9764312,-5.3543787,1.9375354,-3.4061136,1.24206,-5.586022,-3.7057998,-7.7897143,-7.093304,-8.8733,-6.5488048,-6.203904,-5.3805346,camote
0.21088640079941862,0.011133405,2422.885428265529,2082.5557348796583,-578.9424,50.533867,-5.252535,9.235215,-9.747985,-11.61814,-3.5617247,-3.2163992,-1.9994441,-0.8551779,-3.3710427,-3.7207432,-8.906737,-7.240567,-10.118588,-7.1841784,-7.7594905,-4.158557,-5.5401087,-0.572722,camote
0.21207217261904762,0.012651541,2425.3305886609123,2096.277818091184,-561.0838,43.99102,-5.594702,8.596201,-9.56524,-10.89824,-3.4552648,-3.8952441,-2.4556859,-1.1352065,-3.7796628,-3.9671855,-9.073782,-7.6482162,-10.6416855,-7.2795258,-7.5115466,-4.164849,-5.2728963,-0.34383962,camote
0.44188414228723405,0.018479222,3640.3741574892533,2217.8594641033296,-275.75967,10.140835,-3.957243,2.4294553,-1.8071814,-3.5631921,-0.43974382,-3.2941375,-2.9508278,-0.08719057,-2.1034887,-1.1523892,-2.0159972,-1.8617595,-1.6468858,-1.7723639,0.19986321,-0.36553696,-2.3366518,-0.5860969,camote
0.28456407912234044,0.009859939,2808.017127647907,2114.44665477085,-607.5909,29.30626,-12.239819,6.6550937,-9.531219,-5.2027493,-0.78351146,-5.1878557,-2.1261506,-4.6335144,-6.256585,-5.5873785,-6.2944045,-4.7181077,-5.3636246,-1.4024951,-1.12329,-4.4395576,-2.9617321,-2.260375,camote
0.2841641040558511,0.009143608,2623.9879655837367,1970.3471066795166,-612.79175,37.931053,-13.4213295,8.24827,-3.311396,-6.2825193,-4.139094,0.020069128,-6.392442,2.4766505,-4.6448836,-0.46499127,-5.854268,-2.1489997,-4.769834,-3.2064126,-6.594507,-1.6732967,-0.7921222,-3.5653794,camote
0.2867743913517442,0.010259366,2877.0200272993143,2159.9640786682867,-598.4259,30.953417,-11.754249,7.026036,-4.553724,-7.7696986,-0.9416324,-4.440249,-2.9408438,-1.185856,-4.588969,-3.9291005,-6.3547244,-4.104936,-6.053036,-4.291531,-2.1104214,0.467042,-5.2513866,-0.999059,camote
0.29343377976190477,0.009870519,2885.5823722364116,2169.023738021125,-603.73956,31.347277,-10.9148655,6.894773,-4.8727913,-7.873995,-0.27021357,-4.007139,-2.6045768,-1.6705023,-5.1315413,-3.5070872,-6.2235637,-3.8956149,-6.0013747,-4.577011,-2.5943055,0.4350757,-4.711596,-0.35864443,camote
0.43829475565159576,0.021346707,3615.1193101112394,2206.408767745713,-272.33868,11.5920515,-2.7591832,2.9093108,-3.8859727,-3.936621,-0.10141536,-2.8862212,-1.6387368,-1.3933284,-2.7049654,-1.4180304,-1.9353112,-3.0767949,-2.6511743,-2.0599668,-1.0061516,-1.218879,-0.24539088,0.1325652,camote
0.2887923869680851,0.012214648,2815.765762893848,2111.8079064756266,-578.0699,29.953972,-9.850546,6.0737824,-12.564493,-6.3039985,-2.574216,-7.0642467,-2.5813506,-7.7209277,-6.12488,-4.9211764,-7.3158045,-5.674602,-3.780127,-1.8715698,-4.749995,-3.443911,-3.6954284,-3.4442925,camote
0.27629965924202127,0.012191825,2566.9232115666905,1933.5497319260483,-556.6286,36.23833,-11.7696,9.62301,-4.645416,-7.764287,-3.8690588,-1.8039794,-6.1447453,1.6595887,-7.651006,-2.4153183,-5.129715,-2.6175396,-6.055912,-5.4221034,-3.7075045,-2.7142143,-3.4822228,-3.046814,camote
0.28672329215116277,0.011774429,2858.3670830643396,2145.5954849418263,-559.6043,31.711296,-10.222569,7.116521,-7.661521,-8.076648,-1.0248829,-5.7943034,-2.8358734,-2.9308283,-7.152944,-2.3569345,-5.9509726,-4.463435,-6.8522253,-2.230766,-3.501781,-2.8517668,-3.933272,-1.3505578,camote
0.29527529761904764,0.01135346,2881.181644908544,2153.4244419148217,-576.51416,32.690754,-9.506418,7.6199527,-7.989204,-8.673979,-1.1487,-5.2799053,-2.6746008,-3.0876122,-7.5000873,-2.5897584,-6.1174603,-4.3696194,-7.2009206,-2.2487586,-3.5318887,-2.529694,-3.62948,-1.7454898,camote
0.43643513131648937,0.026688658,3607.23597932617,2190.482021310831,-270.15366,12.177233,-2.4801126,3.4075966,-4.289604,-4.9933276,1.0224185,-2.3350484,-1.4132644,-1.0396103,-2.8881595,-1.142723,-1.9600102,-2.5327559,-2.9417832,-1.9101532,-1.9165784,-2.42941,-1.3605218,0.0025268425,camote
0.31387653756648937,0.016662529,2886.198523802049,2098.645180052227,-544.262,28.11346,-9.523984,4.816728,-13.019304,-5.719783,-2.1094215,-6.9116836,-2.904939,-6.4035773,-5.032166,-4.232751,-5.09312,-6.246199,-3.902962,-2.1742485,-3.4281366,-1.8522087,-2.8687809,-3.9015403,camote
